audio_id,split,speaker
ddc_dzo_00386,labeled,Dorji
ddc_dzo_01413,labeled,Romeo
ddc_dzo_01386,labeled,Thinley
ddc_dzo_01408,labeled,Thinley
ddc_dzo_01415,labeled,Romeo
ddc_dzo_01384,labeled,Thinley
ddc_dzo_01394,labeled,Romeo
ddc_dzo_01414,labeled,Romeo
ddc_dzo_01391,labeled,Romeo
ddc_dzo_01407,labeled,Romeo
ddc_dzo_01410,labeled,Romeo
ddc_dzo_01404,labeled,Romeo
ddc_dzo_01390,labeled,Romeo
ddc_dzo_01405,labeled,Romeo
ddc_dzo_02209,labeled,Dorji
ddc_dzo_01430,labeled,Romeo
ddc_dzo_01424,labeled,Romeo
ddc_dzo_01425,labeled,Thinley
ddc_dzo_01418,labeled,Thinley
ddc_dzo_01428,labeled,Romeo
ddc_dzo_01420,labeled,Thinley
ddc_dzo_01433,labeled,Romeo
ddc_dzo_01443,labeled,Romeo
ddc_dzo_01450,labeled,Romeo
ddc_dzo_01421,labeled,Romeo
ddc_dzo_01429,labeled,Romeo
ddc_dzo_01437,labeled,Romeo
ddc_dzo_01440,labeled,Romeo
ddc_dzo_01457,labeled,Dorji
ddc_dzo_01460,labeled,Romeo
ddc_dzo_09130,labeled,Thinley
ddc_dzo_01482,labeled,Romeo
ddc_dzo_07183,labeled,Thinley
ddc_dzo_01467,labeled,Romeo
ddc_dzo_01476,labeled,Romeo
ddc_dzo_01484,labeled,Namgay
ddc_dzo_01478,labeled,Thinley
ddc_dzo_01455,labeled,Romeo
ddc_dzo_01472,labeled,Romeo
ddc_dzo_01454,labeled,Romeo
ddc_dzo_01485,labeled,Dorji
ddc_dzo_01466,labeled,Romeo
ddc_dzo_01477,labeled,Romeo
ddc_dzo_01469,labeled,Romeo
ddc_dzo_02903,labeled,Dorji
ddc_dzo_02239,labeled,Romeo
ddc_dzo_01506,labeled,Romeo
ddc_dzo_01488,labeled,Romeo
ddc_dzo_01509,labeled,Romeo
ddc_dzo_01512,labeled,Romeo
ddc_dzo_01492,labeled,Romeo
ddc_dzo_01511,labeled,Namgay
ddc_dzo_01496,labeled,Romeo
ddc_dzo_01503,labeled,Dorji
ddc_dzo_01495,labeled,Romeo
ddc_dzo_01486,labeled,Thinley
ddc_dzo_01519,labeled,Romeo
ddc_dzo_01510,labeled,Romeo
ddc_dzo_01515,labeled,Romeo
ddc_dzo_01487,labeled,Romeo
ddc_dzo_01516,labeled,Romeo
ddc_dzo_01524,labeled,Romeo
ddc_dzo_01548,labeled,Romeo
ddc_dzo_01550,labeled,Romeo
ddc_dzo_01547,labeled,Romeo
ddc_dzo_01546,labeled,Romeo
ddc_dzo_01549,labeled,Romeo
ddc_dzo_01526,labeled,Thinley
ddc_dzo_01539,labeled,Thinley
ddc_dzo_01538,labeled,Romeo
ddc_dzo_01542,labeled,Romeo
ddc_dzo_01543,labeled,Thinley
ddc_dzo_01540,labeled,Romeo
ddc_dzo_01541,labeled,Thinley
ddc_dzo_01556,labeled,Romeo
ddc_dzo_04074,labeled,Dorji
ddc_dzo_02557,labeled,Romeo
ddc_dzo_01558,labeled,Romeo
ddc_dzo_01592,labeled,Romeo
ddc_dzo_01573,labeled,Namgay
ddc_dzo_01562,labeled,Romeo
ddc_dzo_01584,labeled,Romeo
ddc_dzo_01559,labeled,Romeo
ddc_dzo_01586,labeled,Romeo
ddc_dzo_01576,labeled,Dorji
ddc_dzo_01566,labeled,Romeo
ddc_dzo_01569,labeled,Thinley
ddc_dzo_01585,labeled,Romeo
ddc_dzo_01561,labeled,Romeo
ddc_dzo_01574,labeled,Romeo
ddc_dzo_01596,labeled,Romeo
ddc_dzo_01595,labeled,Romeo
ddc_dzo_01600,labeled,Romeo
ddc_dzo_01609,labeled,Romeo
ddc_dzo_01624,labeled,Romeo
ddc_dzo_08214,labeled,Thinley
ddc_dzo_05555,labeled,Thinley
ddc_dzo_01604,labeled,Romeo
ddc_dzo_01602,labeled,Dorji
ddc_dzo_01610,labeled,Romeo
ddc_dzo_01628,labeled,Romeo
ddc_dzo_01626,labeled,Romeo
ddc_dzo_01599,labeled,Romeo
ddc_dzo_01612,labeled,Romeo
ddc_dzo_01594,labeled,Romeo
ddc_dzo_01611,labeled,Romeo
ddc_dzo_01629,labeled,Romeo
ddc_dzo_01638,labeled,Romeo
ddc_dzo_01630,labeled,Romeo
ddc_dzo_01632,labeled,Romeo
ddc_dzo_01659,labeled,Romeo
ddc_dzo_01640,labeled,Romeo
ddc_dzo_01635,labeled,Romeo
ddc_dzo_01639,labeled,Romeo
ddc_dzo_01644,labeled,Romeo
ddc_dzo_01636,labeled,Romeo
ddc_dzo_01633,labeled,Romeo
ddc_dzo_01663,labeled,Romeo
ddc_dzo_01643,labeled,Dorji
ddc_dzo_01654,labeled,Dorji
ddc_dzo_01649,labeled,Romeo
ddc_dzo_01650,labeled,Romeo
ddc_dzo_01681,labeled,Romeo
ddc_dzo_07775,labeled,Dorji
ddc_dzo_01668,labeled,Romeo
ddc_dzo_00324,labeled,Romeo
ddc_dzo_01680,labeled,Romeo
ddc_dzo_01676,labeled,Dorji
ddc_dzo_01678,labeled,Romeo
ddc_dzo_01692,labeled,Romeo
ddc_dzo_01679,labeled,Romeo
ddc_dzo_01691,labeled,Romeo
ddc_dzo_01690,labeled,Romeo
ddc_dzo_01671,labeled,Thinley
ddc_dzo_01664,labeled,Romeo
ddc_dzo_01673,labeled,Romeo
ddc_dzo_01684,labeled,Thinley
ddc_dzo_01699,labeled,Romeo
ddc_dzo_01666,labeled,Romeo
ddc_dzo_01665,labeled,Romeo
ddc_dzo_01674,labeled,Romeo
ddc_dzo_01704,labeled,Romeo
ddc_dzo_01701,labeled,Romeo
ddc_dzo_05768,labeled,Romeo
ddc_dzo_01717,labeled,Romeo
ddc_dzo_01725,labeled,Romeo
ddc_dzo_01730,labeled,Romeo
ddc_dzo_01718,labeled,Romeo
ddc_dzo_01708,labeled,Romeo
ddc_dzo_01702,labeled,Thinley
ddc_dzo_01700,labeled,Thinley
ddc_dzo_01713,labeled,Thinley
ddc_dzo_01723,labeled,Romeo
ddc_dzo_01726,labeled,Thinley
ddc_dzo_01715,labeled,Romeo
ddc_dzo_01706,labeled,Romeo
ddc_dzo_01727,labeled,Romeo
ddc_dzo_01728,labeled,Romeo
ddc_dzo_01741,labeled,Romeo
ddc_dzo_01758,labeled,Romeo
ddc_dzo_01744,labeled,Romeo
ddc_dzo_01742,labeled,Namgay
ddc_dzo_01745,labeled,Dorji
ddc_dzo_01743,labeled,Thinley
ddc_dzo_01752,labeled,Romeo
ddc_dzo_01738,labeled,Thinley
ddc_dzo_01739,labeled,Romeo
ddc_dzo_01766,labeled,Romeo
ddc_dzo_01747,labeled,Romeo
ddc_dzo_01757,labeled,Dorji
ddc_dzo_01754,labeled,Romeo
ddc_dzo_01737,labeled,Romeo
ddc_dzo_01740,labeled,Romeo
ddc_dzo_00928,labeled,Dorji
ddc_dzo_01784,labeled,Romeo
ddc_dzo_01794,labeled,Romeo
ddc_dzo_01771,labeled,Romeo
ddc_dzo_01796,labeled,Romeo
ddc_dzo_01777,labeled,Romeo
ddc_dzo_01786,labeled,Romeo
ddc_dzo_01801,labeled,Romeo
ddc_dzo_01802,labeled,Dorji
ddc_dzo_01779,labeled,Romeo
ddc_dzo_01782,labeled,Thinley
ddc_dzo_01790,labeled,Thinley
ddc_dzo_01798,labeled,Namgay
ddc_dzo_04801,labeled,Thinley
ddc_dzo_08134,labeled,Dorji
ddc_dzo_01814,labeled,Romeo
ddc_dzo_02842,labeled,Thinley
ddc_dzo_08235,labeled,Namgay
ddc_dzo_01827,labeled,Dorji
ddc_dzo_01811,labeled,Thinley
ddc_dzo_01817,labeled,Romeo
ddc_dzo_01831,labeled,Romeo
ddc_dzo_01822,labeled,Romeo
ddc_dzo_01819,labeled,Romeo
ddc_dzo_01804,labeled,Thinley
ddc_dzo_01828,labeled,Romeo
ddc_dzo_01809,labeled,Romeo
ddc_dzo_01807,labeled,Romeo
ddc_dzo_01825,labeled,Romeo
ddc_dzo_01803,labeled,Romeo
ddc_dzo_01590,labeled,Dorji
ddc_dzo_05084,labeled,Romeo
ddc_dzo_01852,labeled,Romeo
ddc_dzo_01858,labeled,Romeo
ddc_dzo_01853,labeled,Romeo
ddc_dzo_01866,labeled,Romeo
ddc_dzo_01860,labeled,Romeo
ddc_dzo_01837,labeled,Romeo
ddc_dzo_01839,labeled,Romeo
ddc_dzo_01848,labeled,Romeo
ddc_dzo_01842,labeled,Namgay
ddc_dzo_01855,labeled,Romeo
ddc_dzo_01856,labeled,Thinley
ddc_dzo_01849,labeled,Romeo
ddc_dzo_01868,labeled,Romeo
ddc_dzo_01896,labeled,Romeo
ddc_dzo_03928,labeled,Dorji
ddc_dzo_01898,labeled,Romeo
ddc_dzo_01890,labeled,Romeo
ddc_dzo_01902,labeled,Romeo
ddc_dzo_01885,labeled,Romeo
ddc_dzo_01877,labeled,Romeo
ddc_dzo_01889,labeled,Romeo
ddc_dzo_01888,labeled,Romeo
ddc_dzo_01872,labeled,Romeo
ddc_dzo_01884,labeled,Romeo
ddc_dzo_01882,labeled,Dorji
ddc_dzo_01879,labeled,Thinley
ddc_dzo_01897,labeled,Romeo
ddc_dzo_01901,labeled,Romeo
ddc_dzo_01886,labeled,Romeo
ddc_dzo_01893,labeled,Romeo
ddc_dzo_01876,labeled,Romeo
ddc_dzo_03544,labeled,Dorji
ddc_dzo_01939,labeled,Romeo
ddc_dzo_01907,labeled,Romeo
ddc_dzo_01913,labeled,Romeo
ddc_dzo_01914,labeled,Romeo
ddc_dzo_01923,labeled,Namgay
ddc_dzo_01920,labeled,Romeo
ddc_dzo_01937,labeled,Romeo
ddc_dzo_01935,labeled,Romeo
ddc_dzo_01934,labeled,Romeo
ddc_dzo_01906,labeled,Thinley
ddc_dzo_01921,labeled,Romeo
ddc_dzo_01908,labeled,Dorji
ddc_dzo_01919,labeled,Romeo
ddc_dzo_01915,labeled,Romeo
ddc_dzo_04970,labeled,Dorji
ddc_dzo_01941,labeled,Romeo
ddc_dzo_06279,labeled,Romeo
ddc_dzo_01969,labeled,Romeo
ddc_dzo_01966,labeled,Romeo
ddc_dzo_01971,labeled,Romeo
ddc_dzo_01942,labeled,Romeo
ddc_dzo_01947,labeled,Romeo
ddc_dzo_01970,labeled,Romeo
ddc_dzo_01973,labeled,Romeo
ddc_dzo_01968,labeled,Dorji
ddc_dzo_01946,labeled,Romeo
ddc_dzo_01972,labeled,Romeo
ddc_dzo_01949,labeled,Romeo
ddc_dzo_01944,labeled,Romeo
ddc_dzo_01948,labeled,Romeo
ddc_dzo_01964,labeled,Romeo
ddc_dzo_08471,labeled,Dorji
ddc_dzo_01841,labeled,Romeo
ddc_dzo_01983,labeled,Thinley
ddc_dzo_01975,labeled,Romeo
ddc_dzo_02001,labeled,Romeo
ddc_dzo_02000,labeled,Romeo
ddc_dzo_01990,labeled,Romeo
ddc_dzo_01985,labeled,Romeo
ddc_dzo_01980,labeled,Thinley
ddc_dzo_01996,labeled,Dorji
ddc_dzo_01979,labeled,Thinley
ddc_dzo_01981,labeled,Romeo
ddc_dzo_01998,labeled,Romeo
ddc_dzo_01991,labeled,Romeo
ddc_dzo_02003,labeled,Romeo
ddc_dzo_01987,labeled,Romeo
ddc_dzo_01686,labeled,Dorji
ddc_dzo_08044,labeled,Romeo
ddc_dzo_02027,labeled,Romeo
ddc_dzo_02016,labeled,Romeo
ddc_dzo_02025,labeled,Romeo
ddc_dzo_02021,labeled,Romeo
ddc_dzo_02011,labeled,Romeo
ddc_dzo_02029,labeled,Romeo
ddc_dzo_02036,labeled,Dorji
ddc_dzo_02031,labeled,Romeo
ddc_dzo_02008,labeled,Romeo
ddc_dzo_02033,labeled,Romeo
ddc_dzo_02024,labeled,Romeo
ddc_dzo_02028,labeled,Romeo
ddc_dzo_02009,labeled,Romeo
ddc_dzo_02022,labeled,Romeo
ddc_dzo_02987,labeled,Dorji
ddc_dzo_02038,labeled,Romeo
ddc_dzo_02064,labeled,Romeo
ddc_dzo_02067,labeled,Romeo
ddc_dzo_02062,labeled,Romeo
ddc_dzo_02058,labeled,Romeo
ddc_dzo_02068,labeled,Romeo
ddc_dzo_02061,labeled,Romeo
ddc_dzo_02053,labeled,Romeo
ddc_dzo_02054,labeled,Romeo
ddc_dzo_02056,labeled,Romeo
ddc_dzo_02041,labeled,Romeo
ddc_dzo_02065,labeled,Romeo
ddc_dzo_02046,labeled,Dorji
ddc_dzo_02047,labeled,Romeo
ddc_dzo_04617,labeled,Dorji
ddc_dzo_02083,labeled,Romeo
ddc_dzo_08439,labeled,Romeo
ddc_dzo_02074,labeled,Thinley
ddc_dzo_02099,labeled,Romeo
ddc_dzo_02079,labeled,Romeo
ddc_dzo_02093,labeled,Romeo
ddc_dzo_02089,labeled,Dorji
ddc_dzo_02087,labeled,Romeo
ddc_dzo_02086,labeled,Romeo
ddc_dzo_02096,labeled,Romeo
ddc_dzo_02098,labeled,Thinley
ddc_dzo_02071,labeled,Romeo
ddc_dzo_02077,labeled,Romeo
ddc_dzo_02070,labeled,Romeo
ddc_dzo_02103,labeled,Romeo
ddc_dzo_08196,labeled,Romeo
ddc_dzo_02130,labeled,Romeo
ddc_dzo_02109,labeled,Romeo
ddc_dzo_02104,labeled,Romeo
ddc_dzo_02131,labeled,Namgay
ddc_dzo_02122,labeled,Romeo
ddc_dzo_02114,labeled,Romeo
ddc_dzo_02120,labeled,Dorji
ddc_dzo_02115,labeled,Thinley
ddc_dzo_02102,labeled,Thinley
ddc_dzo_02117,labeled,Romeo
ddc_dzo_02118,labeled,Romeo
ddc_dzo_02124,labeled,Romeo
ddc_dzo_02106,labeled,Romeo
ddc_dzo_02121,labeled,Romeo
ddc_dzo_02108,labeled,Romeo
ddc_dzo_02123,labeled,Romeo
ddc_dzo_02154,labeled,Dorji
ddc_dzo_02156,labeled,Romeo
ddc_dzo_02161,labeled,Romeo
ddc_dzo_02146,labeled,Romeo
ddc_dzo_02142,labeled,Romeo
ddc_dzo_02155,labeled,Romeo
ddc_dzo_02136,labeled,Romeo
ddc_dzo_02158,labeled,Romeo
ddc_dzo_02135,labeled,Romeo
ddc_dzo_02149,labeled,Romeo
ddc_dzo_02152,labeled,Thinley
ddc_dzo_02134,labeled,Dorji
ddc_dzo_02144,labeled,Dorji
ddc_dzo_02162,labeled,Thinley
ddc_dzo_02139,labeled,Romeo
ddc_dzo_02163,labeled,Romeo
ddc_dzo_06278,labeled,Dorji
ddc_dzo_02166,labeled,Romeo
ddc_dzo_02165,labeled,Romeo
ddc_dzo_02186,labeled,Romeo
ddc_dzo_02188,labeled,Thinley
ddc_dzo_02181,labeled,Romeo
ddc_dzo_02182,labeled,Romeo
ddc_dzo_02172,labeled,Romeo
ddc_dzo_02173,labeled,Romeo
ddc_dzo_02169,labeled,Romeo
ddc_dzo_02191,labeled,Romeo
ddc_dzo_02187,labeled,Romeo
ddc_dzo_02179,labeled,Romeo
ddc_dzo_02192,labeled,Romeo
ddc_dzo_02176,labeled,Romeo
ddc_dzo_02201,labeled,Romeo
ddc_dzo_02206,labeled,Romeo
ddc_dzo_02196,labeled,Romeo
ddc_dzo_02204,labeled,Romeo
ddc_dzo_02202,labeled,Romeo
ddc_dzo_02195,labeled,Romeo
ddc_dzo_02213,labeled,Romeo
ddc_dzo_02208,labeled,Romeo
ddc_dzo_02694,labeled,Romeo
ddc_dzo_02203,labeled,Romeo
ddc_dzo_02215,labeled,Romeo
ddc_dzo_02200,labeled,Romeo
ddc_dzo_02219,labeled,Romeo
ddc_dzo_07874,labeled,Dorji
ddc_dzo_02184,labeled,Romeo
ddc_dzo_02236,labeled,Romeo
ddc_dzo_02247,labeled,Thinley
ddc_dzo_02230,labeled,Romeo
ddc_dzo_02225,labeled,Romeo
ddc_dzo_02224,labeled,Romeo
ddc_dzo_02235,labeled,Romeo
ddc_dzo_02232,labeled,Thinley
ddc_dzo_02250,labeled,Romeo
ddc_dzo_02248,labeled,Romeo
ddc_dzo_02231,labeled,Romeo
ddc_dzo_02238,labeled,Romeo
ddc_dzo_03393,labeled,Romeo
ddc_dzo_02278,labeled,Romeo
ddc_dzo_02263,labeled,Romeo
ddc_dzo_02258,labeled,Namgay
ddc_dzo_02274,labeled,Romeo
ddc_dzo_02255,labeled,Romeo
ddc_dzo_02277,labeled,Romeo
ddc_dzo_02251,labeled,Romeo
ddc_dzo_02264,labeled,Dorji
ddc_dzo_02259,labeled,Thinley
ddc_dzo_02252,labeled,Romeo
ddc_dzo_02261,labeled,Romeo
ddc_dzo_02266,labeled,Romeo
ddc_dzo_02256,labeled,Romeo
ddc_dzo_07033,labeled,Dorji
ddc_dzo_02284,labeled,Romeo
ddc_dzo_02309,labeled,Romeo
ddc_dzo_02283,labeled,Namgay
ddc_dzo_02288,labeled,Namgay
ddc_dzo_02300,labeled,Thinley
ddc_dzo_02289,labeled,Romeo
ddc_dzo_02281,labeled,Romeo
ddc_dzo_02294,labeled,Dorji
ddc_dzo_02304,labeled,Romeo
ddc_dzo_02280,labeled,Romeo
ddc_dzo_02298,labeled,Romeo
ddc_dzo_02295,labeled,Romeo
ddc_dzo_00875,labeled,Dorji
ddc_dzo_03851,labeled,Dorji
ddc_dzo_02333,labeled,Romeo
ddc_dzo_02331,labeled,Romeo
ddc_dzo_02330,labeled,Namgay
ddc_dzo_02310,labeled,Dorji
ddc_dzo_02338,labeled,Thinley
ddc_dzo_02326,labeled,Romeo
ddc_dzo_02329,labeled,Nima
ddc_dzo_02334,labeled,Romeo
ddc_dzo_02325,labeled,Thinley
ddc_dzo_02324,labeled,Romeo
ddc_dzo_02318,labeled,Romeo
ddc_dzo_02320,labeled,Romeo
ddc_dzo_02352,labeled,Thinley
ddc_dzo_02354,labeled,Romeo
ddc_dzo_02353,labeled,Romeo
ddc_dzo_02344,labeled,Romeo
ddc_dzo_02347,labeled,Romeo
ddc_dzo_02369,labeled,Romeo
ddc_dzo_02367,labeled,Romeo
ddc_dzo_02364,labeled,Romeo
ddc_dzo_02350,labeled,Romeo
ddc_dzo_02349,labeled,Romeo
ddc_dzo_02363,labeled,Romeo
ddc_dzo_02356,labeled,Thinley
ddc_dzo_02355,labeled,Romeo
ddc_dzo_02346,labeled,Dorji
ddc_dzo_02359,labeled,Romeo
ddc_dzo_02399,labeled,Romeo
ddc_dzo_02391,labeled,Dorji
ddc_dzo_07323,labeled,Romeo
ddc_dzo_01284,labeled,Romeo
ddc_dzo_02397,labeled,Thinley
ddc_dzo_02395,labeled,Dorji
ddc_dzo_02372,labeled,Romeo
ddc_dzo_02386,labeled,Romeo
ddc_dzo_02371,labeled,Nima
ddc_dzo_02377,labeled,Romeo
ddc_dzo_02393,labeled,Romeo
ddc_dzo_02376,labeled,Romeo
ddc_dzo_02394,labeled,Romeo
ddc_dzo_02373,labeled,Romeo
ddc_dzo_02398,labeled,Romeo
ddc_dzo_02428,labeled,Romeo
ddc_dzo_02417,labeled,Thinley
ddc_dzo_08210,labeled,Romeo
ddc_dzo_02423,labeled,Romeo
ddc_dzo_02413,labeled,Romeo
ddc_dzo_02412,labeled,Romeo
ddc_dzo_02427,labeled,Romeo
ddc_dzo_02419,labeled,Thinley
ddc_dzo_02410,labeled,Romeo
ddc_dzo_02424,labeled,Romeo
ddc_dzo_02405,labeled,Romeo
ddc_dzo_02425,labeled,Romeo
ddc_dzo_02426,labeled,Romeo
ddc_dzo_02401,labeled,Romeo
ddc_dzo_00853,labeled,Dorji
ddc_dzo_02438,labeled,Romeo
ddc_dzo_02447,labeled,Romeo
ddc_dzo_02452,labeled,Romeo
ddc_dzo_02446,labeled,Romeo
ddc_dzo_02435,labeled,Thinley
ddc_dzo_02441,labeled,Romeo
ddc_dzo_02448,labeled,Romeo
ddc_dzo_02431,labeled,Romeo
ddc_dzo_02444,labeled,Romeo
ddc_dzo_02454,labeled,Dorji
ddc_dzo_02442,labeled,Dorji
ddc_dzo_02439,labeled,Romeo
ddc_dzo_02437,labeled,Romeo
ddc_dzo_02443,labeled,Romeo
ddc_dzo_02458,labeled,Romeo
ddc_dzo_04391,labeled,Dorji
ddc_dzo_08069,labeled,Romeo
ddc_dzo_02467,labeled,Romeo
ddc_dzo_02460,labeled,Romeo
ddc_dzo_02477,labeled,Romeo
ddc_dzo_02461,labeled,Romeo
ddc_dzo_02463,labeled,Romeo
ddc_dzo_02473,labeled,Romeo
ddc_dzo_02485,labeled,Thinley
ddc_dzo_02476,labeled,Dorji
ddc_dzo_02464,labeled,Romeo
ddc_dzo_02483,labeled,Romeo
ddc_dzo_02465,labeled,Romeo
ddc_dzo_02486,labeled,Romeo
ddc_dzo_02462,labeled,Romeo
ddc_dzo_02471,labeled,Romeo
ddc_dzo_02478,labeled,Romeo
ddc_dzo_01977,labeled,Dorji
ddc_dzo_02506,labeled,Romeo
ddc_dzo_02500,labeled,Thinley
ddc_dzo_02509,labeled,Romeo
ddc_dzo_02512,labeled,Romeo
ddc_dzo_02511,labeled,Romeo
ddc_dzo_02501,labeled,Romeo
ddc_dzo_02496,labeled,Romeo
ddc_dzo_02513,labeled,Romeo
ddc_dzo_02515,labeled,Romeo
ddc_dzo_08498,labeled,Thinley
ddc_dzo_02491,labeled,Romeo
ddc_dzo_02497,labeled,Romeo
ddc_dzo_02488,labeled,Romeo
ddc_dzo_05020,labeled,Dorji
ddc_dzo_02529,labeled,Romeo
ddc_dzo_02546,labeled,Romeo
ddc_dzo_02527,labeled,Romeo
ddc_dzo_02545,labeled,Romeo
ddc_dzo_02547,labeled,Romeo
ddc_dzo_02537,labeled,Romeo
ddc_dzo_01992,labeled,Romeo
ddc_dzo_02526,labeled,Romeo
ddc_dzo_02520,labeled,Romeo
ddc_dzo_02544,labeled,Romeo
ddc_dzo_02539,labeled,Romeo
ddc_dzo_02542,labeled,Thinley
ddc_dzo_02521,labeled,Romeo
ddc_dzo_02522,labeled,Romeo
ddc_dzo_02523,labeled,Romeo
ddc_dzo_02540,labeled,Romeo
ddc_dzo_02554,labeled,Dorji
ddc_dzo_03221,labeled,Dorji
ddc_dzo_02551,labeled,Romeo
ddc_dzo_02559,labeled,Romeo
ddc_dzo_02577,labeled,Romeo
ddc_dzo_02548,labeled,Romeo
ddc_dzo_02576,labeled,Romeo
ddc_dzo_02566,labeled,Thinley
ddc_dzo_04282,labeled,Romeo
ddc_dzo_02563,labeled,Romeo
ddc_dzo_02550,labeled,Romeo
ddc_dzo_02573,labeled,Romeo
ddc_dzo_02565,labeled,Namgay
ddc_dzo_02570,labeled,Romeo
ddc_dzo_02574,labeled,Thinley
ddc_dzo_02560,labeled,Dorji
ddc_dzo_02549,labeled,Romeo
ddc_dzo_02572,labeled,Romeo
ddc_dzo_01874,labeled,Dorji
ddc_dzo_02587,labeled,Romeo
ddc_dzo_02603,labeled,Romeo
ddc_dzo_02591,labeled,Romeo
ddc_dzo_02605,labeled,Dorji
ddc_dzo_02604,labeled,Romeo
ddc_dzo_02607,labeled,Romeo
ddc_dzo_02588,labeled,Romeo
ddc_dzo_02583,labeled,Romeo
ddc_dzo_02593,labeled,Namgay
ddc_dzo_02597,labeled,Romeo
ddc_dzo_02586,labeled,Romeo
ddc_dzo_02590,labeled,Romeo
ddc_dzo_02596,labeled,Romeo
ddc_dzo_02606,labeled,Romeo
ddc_dzo_02595,labeled,Romeo
ddc_dzo_02599,labeled,Romeo
ddc_dzo_02516,labeled,Dorji
ddc_dzo_04132,labeled,Romeo
ddc_dzo_02634,labeled,Romeo
ddc_dzo_02619,labeled,Romeo
ddc_dzo_02609,labeled,Thinley
ddc_dzo_02633,labeled,Romeo
ddc_dzo_02618,labeled,Romeo
ddc_dzo_02630,labeled,Dorji
ddc_dzo_02635,labeled,Romeo
ddc_dzo_02614,labeled,Romeo
ddc_dzo_02623,labeled,Romeo
ddc_dzo_02617,labeled,Dorji
ddc_dzo_02629,labeled,Romeo
ddc_dzo_02620,labeled,Romeo
ddc_dzo_02612,labeled,Romeo
ddc_dzo_02636,labeled,Romeo
ddc_dzo_02616,labeled,Romeo
ddc_dzo_02651,labeled,Romeo
ddc_dzo_02663,labeled,Romeo
ddc_dzo_02643,labeled,Romeo
ddc_dzo_02661,labeled,Thinley
ddc_dzo_02657,labeled,Romeo
ddc_dzo_02646,labeled,Romeo
ddc_dzo_02664,labeled,Romeo
ddc_dzo_02650,labeled,Romeo
ddc_dzo_02640,labeled,Romeo
ddc_dzo_09919,labeled,Dorji
ddc_dzo_02637,labeled,Romeo
ddc_dzo_02642,labeled,Romeo
ddc_dzo_02649,labeled,Romeo
ddc_dzo_02682,labeled,Romeo
ddc_dzo_02145,labeled,Dorji
ddc_dzo_02672,labeled,Romeo
ddc_dzo_02680,labeled,Romeo
ddc_dzo_02687,labeled,Romeo
ddc_dzo_02681,labeled,Namgay
ddc_dzo_02670,labeled,Dorji
ddc_dzo_02688,labeled,Romeo
ddc_dzo_02691,labeled,Romeo
ddc_dzo_02689,labeled,Romeo
ddc_dzo_02679,labeled,Thinley
ddc_dzo_02678,labeled,Romeo
ddc_dzo_02676,labeled,Romeo
ddc_dzo_02690,labeled,Romeo
ddc_dzo_02674,labeled,Romeo
ddc_dzo_01720,labeled,Romeo
ddc_dzo_02702,labeled,Romeo
ddc_dzo_02722,labeled,Romeo
ddc_dzo_02721,labeled,Romeo
ddc_dzo_02719,labeled,Thinley
ddc_dzo_01622,labeled,Dorji
ddc_dzo_02707,labeled,Romeo
ddc_dzo_02706,labeled,Romeo
ddc_dzo_02700,labeled,Thinley
ddc_dzo_02704,labeled,Romeo
ddc_dzo_02712,labeled,Romeo
ddc_dzo_02723,labeled,Romeo
ddc_dzo_02699,labeled,Romeo
ddc_dzo_09939,labeled,Romeo
ddc_dzo_02729,labeled,Romeo
ddc_dzo_02738,labeled,Romeo
ddc_dzo_08648,labeled,Romeo
ddc_dzo_02743,labeled,Romeo
ddc_dzo_02730,labeled,Romeo
ddc_dzo_02732,labeled,Romeo
ddc_dzo_02744,labeled,Thinley
ddc_dzo_03048,labeled,Romeo
ddc_dzo_02746,labeled,Thinley
ddc_dzo_02737,labeled,Romeo
ddc_dzo_02734,labeled,Dorji
ddc_dzo_02725,labeled,Romeo
ddc_dzo_02740,labeled,Romeo
ddc_dzo_00060,labeled,Romeo
ddc_dzo_02761,labeled,Romeo
ddc_dzo_00287,labeled,Romeo
ddc_dzo_02757,labeled,Thinley
ddc_dzo_02776,labeled,Romeo
ddc_dzo_02777,labeled,Romeo
ddc_dzo_02766,labeled,Romeo
ddc_dzo_02763,labeled,Romeo
ddc_dzo_02770,labeled,Namgay
ddc_dzo_02758,labeled,Romeo
ddc_dzo_02769,labeled,Romeo
ddc_dzo_02765,labeled,Romeo
ddc_dzo_08272,labeled,Romeo
ddc_dzo_02782,labeled,Romeo
ddc_dzo_02789,labeled,Thinley
ddc_dzo_02806,labeled,Thinley
ddc_dzo_02808,labeled,Dorji
ddc_dzo_02792,labeled,Dorji
ddc_dzo_02796,labeled,Romeo
ddc_dzo_02810,labeled,Thinley
ddc_dzo_02807,labeled,Romeo
ddc_dzo_02784,labeled,Romeo
ddc_dzo_02811,labeled,Romeo
ddc_dzo_02783,labeled,Romeo
ddc_dzo_02802,labeled,Romeo
ddc_dzo_02786,labeled,Dorji
ddc_dzo_02801,labeled,Romeo
ddc_dzo_02804,labeled,Romeo
ddc_dzo_04921,labeled,Romeo
ddc_dzo_02824,labeled,Romeo
ddc_dzo_02839,labeled,Romeo
ddc_dzo_07904,labeled,Romeo
ddc_dzo_02813,labeled,Romeo
ddc_dzo_02821,labeled,Romeo
ddc_dzo_02815,labeled,Romeo
ddc_dzo_02822,labeled,Romeo
ddc_dzo_02830,labeled,Dorji
ddc_dzo_02814,labeled,Thinley
